UF;Codigo;Cidade;Nome Posto;Latitude;Longitude
PA;53001;ALMEIRIM;PORTO PUXURI;-0,213888889;-53,84694444
PA;152005;ALMEIRIM;ALMEIRIM;-1,526388889;-52,57833333
PA;152006;ALMEIRIM;FAZENDA BELA VISTA;-1,081944444;-53,1575
PA;352000;ALTAMIRA;ALTAMIRA;-3,214722222;-52,21222222
PA;352005;ALTAMIRA;BRASIL NOVO;-3,307777778;-52,54194444
PA;452000;ALTAMIRA;MONTE ALEGRE DO XINGU;-4,665555556;-52,72027778
PA;554000;ALTAMIRA;CAJUEIRO;-5,650277778;-54,52083333
PA;654000;ALTAMIRA;MANOEL JORGE  (TERRA PRETA);-6,202222222;-54,07277778
PA;49009;ANAJAS;ANAJAS;-0,985277778;-49,93944444
PA;146010;AUGUSTO CORREA;EMBORAI;-1,291666667;-46,58361111
PA;247003;AURORA DO PARA;FAZENDA JAUARA;-2,035555556;-47,75055556
PA;250001;BAGRE;VILA SAO BENEDITO;-1,991666667;-50,36861111
PA;249003;BAIAO;BAIAO;-2,785;-49,66944444
PA;349003;BAIAO;JOANA PERES;-3,015833333;-49,79666667
PA;148011;BARCARENA;VILA DO CONDE;-1,565555556;-48,76694444
PA;148012;BELEM;MOSQUEIRO;-1,094166667;-48,39861111
PA;254011;BELTERRA;KM - 1707/BR 163;-2,65;-54,81888889
PA;548002;BOM JESUS DO TOCANTINS;BOM JESUS DO TOCANTINS;-5,051388889;-48,63361111
PA;146013;BRAGANCA;NOVA MOCAJUBA;-1,272777778;-46,88944444
PA;150001;BREVES;BREVES;-1,68;-50,47805556
PA;150003;BREVES;ANTONIO LEMOS;-1,791666667;-50,43472222
PA;148017;BUJARU;BUJARU;-1,521111111;-48,04611111
PA;48002;CACHOEIRA DO ARARI;CAMARA;-0,9;-48,63333333
PA;49012;CACHOEIRA DO ARARI;CACHOEIRA DO ARARI;-0,665277778;-49,17111111
PA;246002;CACHOEIRA DO PIRIA;SANTA MARIA DO GURUPI - CIGANA;-2,235277778;-46,43555556
PA;149004;CAMETA;JOANA COELI;-1,8975;-49,38166667
PA;147002;CAPANEMA;CAPANEMA;-1,203611111;-47,17805556
PA;147007;CASTANHAL;CASTANHAL;-1,2975;-47,93944444
PA;49004;CHAVES;ARAPIXI;-0,216666667;-49,46666667
PA;49006;CHAVES;FAZENDA CAJUEIRO (MARAJO);-0,25;-49,26666667
PA;49010;CHAVES;CHAVES;-0,165555556;-49,97861111
PA;149001;CURRALINHO;CURRALINHO;-1,816666667;-49,81666667
PA;47003;CURUCA;CURUCA;-0,7375;-47,85361111
PA;447003;DOM ELISEU;LIGACAO DO PARA;-4,116666667;-47,54694444
PA;157002;FARO;PORTUGUES;-1,868333333;-57,05055556
PA;51005;GURUPA;BOM JARDIM;-0,794722222;-51,62388889
PA;151003;GURUPA;CARRAZEDO;-1,5825;-51,91777778
PA;147010;IGARAPE-ACU;IGARAPE-ACU;-1,1325;-47,62833333
PA;148018;IGARAPE-MIRI;IGARAPE-MIRI;-1,970555556;-48,93388889
PA;247004;IPIXUNA DO PARA;FAZENDA SAO RAIMUNDO;-2,426111111;-47,51611111
PA;247006;IPIXUNA DO PARA;PA-256 / RIO CAPIM;-2,948333333;-47,81444444
PA;147011;IRITUIA;COLONIA SANTO ANTONIO;-1,655;-47,49138889
PA;454001;ITAITUBA;FAZENDA MARCONDES;-3,966388889;-54,64194444
PA;455000;ITAITUBA;ITAITUBA;-4,283333333;-55,98333333
PA;455003;ITAITUBA;KM 1385 BR-163;-4,754722222;-56,07944444
PA;456001;ITAITUBA;KM 1342 TRANSAMAZONICA;-4,946944444;-56,88222222
PA;456002;ITAITUBA;ACAMPAMENTO URUA;-4,55;-56,3
PA;555000;ITAITUBA;KM 1326 BR-163;-5,1825;-56,05777778
PA;555002;ITAITUBA;KM 1130  BR-163;-6,671388889;-55,49583333
PA;655001;ITAITUBA;KM 1027 DA BR-163;-7,510833333;-55,26361111
PA;655003;ITAITUBA;JAMANXIM;-5,455555556;-55,87
PA;655004;ITAITUBA;JARDIM DO OURO;-6,2575;-55,77333333
PA;855000;ITAITUBA;KM 947 BR-163;-8,187222222;-55,11944444
PA;549008;ITUPIRANGA;ITUPIRANGA;-5,128888889;-49,32416667
PA;657000;JACAREACANGA;JACAREACANGA;-6,235555556;-57,77527778
PA;449001;JACUNDA;NOVA JACUNDA;-4,462777778;-49,11972222
PA;449002;JACUNDA;NOVO REPARTIMENTO;-4,24;-49,95416667
PA;449003;JACUNDA;NOVA IPIXUNA;-4,920833333;-49,06861111
PA;256001;JURUTI;JURUTI;-2,152222222;-56,0875
PA;356002;JURUTI;GUARIBA;-3,228055556;-56,58611111
PA;47007;MAGALHAES BARATA;MAGALHAES BARATA;-0,794444444;-47,59972222
PA;549004;MARABA;SERRA PELADA;-5,934722222;-49,67666667
PA;549007;MARABA;KM 60 / PA-150;-5,803055556;-49,18333333
PA;549011;MARABA;FAZENDA ALEGRIA;-5,496666667;-49,22277778
PA;649000;MARABA;FAZENDA SURUBIM;-6,427777778;-49,41972222
PA;649002;MARABA;ELDORADO;-6,105277778;-49,3775
PA;650001;MARABA;FAZENDA CAICARA;-6,815277778;-50,53888889
PA;47005;MARAPANIM;MARUDA;-0,633611111;-47,65833333
PA;353002;MEDICILANDIA;VILA UNIAO DA FLORESTA;-3,518055556;-53,14055556
PA;151002;MELGACO;AREIAS;-1,213055556;-51,26222222
PA;249004;MOCAJUBA;VILA DO CARMO;-2,449722222;-49,43833333
PA;249002;MOJU;VILA ELIM;-2,804444444;-49,37777778
PA;349001;MOJU;CACHOEIRA TRACAMBEUA;-3,514166667;-49,2225
PA;154000;MONTE ALEGRE;ARAPARI;-1,773611111;-54,39722222
PA;149006;MUANA;MUANA;-1,536388889;-49,23222222
PA;147019;NOVA TIMBOTEUA;NOVA TIMBOTEUA;-1,211111111;-47,38638889
PA;155001;OBIDOS;OBIDOS;-1,901388889;-55,51861111
PA;149003;OEIRAS DO PARA;OEIRAS DO PARA;-2,001944444;-49,86361111
PA;155000;ORIXIMINA;ORIXIMINA;-1,759722222;-55,86138889
PA;156000;ORIXIMINA;VISTA ALEGRE - CONJ 1;-1,101388889;-56,04
PA;156002;ORIXIMINA;PORTO TROMBETAS;-1,455555556;-56,4025
PA;157000;ORIXIMINA;CACH DA PORTEIRA - CONJ 1;-1,0875;-57,04694444
PA;147016;OUREM;OUREM;-1,551666667;-47,11722222
PA;247005;PARAGOMINAS;CAFEZAL;-2,771666667;-46,8025
PA;346001;PARAGOMINAS;FAZENDA RURAL ZEBU;-3,334166667;-46,87333333
PA;347000;PARAGOMINAS;PARAGOMINAS;-3,01;-47,34333333
PA;347001;PARAGOMINAS;GURUPIZINHO;-3,7425;-47,49777778
PA;347002;PARAGOMINAS;FAZENDA PLANALTO (EX.RANCHO GRANDE);-3,452222222;-47,46722222
PA;649004;PARAUAPEBAS;PARAUAPEBAS;-6,091388889;-49,90444444
PA;49003;PONTA DE PEDRAS;FAZENDA SAO SEBASTIAO;-0,833333333;-49,76666667
PA;148006;PONTA DE PEDRAS;SANTANA DO ARARI;-1,2;-48,76666667
PA;148008;PONTA DE PEDRAS;PONTA DE PEDRAS;-1,35;-48,78333333
PA;151001;PORTEL;ACAMPAMENTO IBDF;-1,792222222;-51,43444444
PA;250000;PORTEL;CIPOAL;-2,785;-50,45361111
PA;250002;PORTEL;IRAPURU;-2,453333333;-50,92277778
PA;250003;PORTEL;ACANGATA;-2,245;-50,62972222
PA;251000;PORTEL;MARACACUERA FLORESTAL;-2,245;-51,17944444
PA;350000;PORTEL;FAZENDA ESTRELA DO NORTE;-3,870555556;-50,46277778
PA;350001;PORTEL;BOM JARDIM DA TRANSAMAZONICA;-3,666388889;-50,63277778
PA;351000;PORTEL;GRANJA GAZELA;-3,419444444;-51,25583333
PA;152001;PORTO DE MOZ;PORTO DE MOZ;-1,733333333;-52,23333333
PA;252001;PORTO DE MOZ;ITAPEUA DO PARA;-2,336388889;-52,91861111
PA;153000;PRAINHA;PRAINHA;-1,801111111;-53,48
PA;253000;PRAINHA;SANTA CRUZ;-1,178888889;-53,59944444
PA;353000;PRAINHA;URUARA;-3,677777778;-53,55444444
PA;47004;PRIMAVERA;PRIMAVERA;-0,929444444;-47,09944444
PA;750000;REDENCAO;FAZENDA CUMARU DO NORTE;-7,828333333;-50,82888889
PA;850000;REDENCAO;REDENCAO;-8,043888889;-50,00055556
PA;750001;RIO MARIA;POSTO DA SERRA;-7,506111111;-50,04472222
PA;750002;RIO MARIA;BANNACH;-7,351111111;-50,40805556
PA;455002;RUROPOLIS;CUPARI;-4,175;-55,42694444
PA;455004;RUROPOLIS;RUROPOLIS PRESIDENTE MEDICI;-4,0925;-54,90194444
PA;47002;SALINOPOLIS;SALINOPOLIS;-0,623055556;-47,35361111
PA;49001;SANTA CRUZ DO ARARI;SANTA CRUZ DO ARARI (I. MARAJO);-0,616666667;-49,16666667
PA;49011;SANTA CRUZ DO ARARI;SANTA CRUZ DO ARARI;-1,015833333;-48,95972222
PA;148003;SANTA ISABEL DO PARA;SANTA ISABEL DO PARA;-1,296388889;-48,17083333
PA;146011;SANTA LUZIA DO PARA;SANTA LUZIA DO PARA;-1,516111111;-46,90611111
PA;850001;SANTA MARIA DAS BARREIRAS;FAZENDA SANTA MARTA DO INAJA;-8,660277778;-50,44416667
PA;147018;SANTA MARIA DO PARA;SANTA MARIA DO PARA;-1,356944444;-47,57416667
PA;950001;SANTANA DO ARAGUAIA;BARREIRA DO CAMPO;-9,2275;-50,21083333
PA;950003;SANTANA DO ARAGUAIA;VILA MANDII;-9,535277778;-50,86083333
PA;254000;SANTAREM;SANTAREM;-2,443055556;-54,7075
PA;254010;SANTAREM;BOA VISTA (Paran· do Rio Amazonas);-2,262777778;-54,52444444
PA;255000;SANTAREM;CURUAI;-2,268333333;-55,48055556
PA;255001;SANTAREM;CACHOEIRA DO ARUA;-2,650833333;-55,72055556
PA;255002;SANTAREM;SAO JOSE;-2,564444444;-55,37416667
PA;354000;SANTAREM;SITIO SAO PEDRO;-3,888888889;-54,315
PA;355001;SANTAREM;MUTUM;-3,493611111;-54,88694444
PA;147008;SAO DOMINGOS DO CAPIM;SAO DOMINGOS DO CAPIM;-1,6775;-47,77
PA;247000;SAO DOMINGOS DO CAPIM;BADAJOS;-2,512777778;-47,76805556
PA;247008;SAO DOMINGOS DO CAPIM;ACAMPAMENTO MENDES JUNIOR;-2,343333333;-47,84694444
PA;348001;SAO DOMINGOS DO CAPIM;FAZENDA MARINGA;-3,154444444;-48,08583333
PA;448000;SAO DOMINGOS DO CAPIM;RONDON DO PARA;-4,803611111;-48,06888889
PA;651001;SAO FELIX DO XINGU;BOA ESPERANCA;-6,7025;-51,79861111
PA;851000;SAO FELIX DO XINGU;FAZENDA RIO DOURADO;-8,346388889;-51,44277778
PA;47006;SAO JOAO DE PIRABAS;SAO JOAO DE PIRABAS;-0,774722222;-47,1775
PA;149005;SAO SEBASTIAO DA BOA VISTA;SAO SEBASTIAO DA BOA VISTA;-1,716666667;-49,51666667
PA;649001;SAPUCAIA;FAZENDA SANTA ELISA;-6,794722222;-49,54861111
PA;251001;SENADOR JOSE PORFIRIO;SENADOR JOSE PORFIRIO;-2,586666667;-51,94805556
PA;351002;SENADOR JOSE PORFIRIO;FAZENDA CIPAUBA;-3,723055556;-51,56805556
PA;48000;SOURE;SOURE (ILHA DE MARAJO);-0,727777778;-48,51583333
PA;48003;SOURE;FAZENDA TAPERA (MARAJO);-0,55;-48,78333333
PA;348002;TAILANDIA;TAILANDIA;-2,950277778;-48,96694444
PA;147017;TERRA ALTA;TERRA ALTA;-1,038611111;-47,91333333
PA;248003;TOME-ACU;TOME-ACU;-2,420833333;-48,14888889
PA;248006;TOME-ACU;PA-256 / RIO ACARA-MIRIM;-2,782222222;-48,35222222
PA;349002;TUCURUI;GOIANESIA;-3,833611111;-49,08583333
PA;48006;VIGIA;VIGIA;-0,868055556;-48,11027778
PA;146005;VISEU;TARARUA - PONTE;-1,733055556;-46,59888889
PA;146008;VISEU;ALTO BONITO;-1,8175;-46,34388889
PA;146009;VISEU;VISEU;-1,231388889;-46,18777778
PA;146012;VISEU;JAPIIM;-1,798888889;-46,69666667
PA;749002;XINGUARA;XINGUARA;-7,098611111;-49,95972222
PB;737022;AGUA BRANCA;AGUA BRANCA;-7,516666667;-37,65
PB;738009;AGUIAR;FAZENDA TIMBAUBA;-7,016666667;-38,3
PB;738025;AGUIAR;AGUIAR;-7,083333333;-38,18333333
PB;735033;ALAGOA GRANDE;ALAGOA GRANDE;-7,05;-35,63333333
PB;735207;ALAGOA GRANDE;ALAGOA GRANDE_Centro;-7,038888889;-35,63111111
PB;735030;ALAGOA NOVA;ALAGOA NOVA;-7,066666667;-35,78333333
PB;635065;ALAGOINHA;ALAGOINHA;-6,933333333;-35,53333333
PB;635134;ALAGOINHA;ALAGOINHA_ResidÍncia Oficial da Prefeitura;-6,950277778;-35,54666667
PB;736060;ALCANTIL;ALCANTIL;-7,742222222;-36,05722222
PB;636075;ALGODAO DE JANDAIRA;ALGODAO DE JANDAIRA;-6,906111111;-36,0075
PB;734008;ALHANDRA;ALHANDRA;-7,433333333;-34,91666667
PB;737060;AMPARO;AMPARO;-7,569722222;-37,06388889
PB;635110;ARARA;ARARA;-6,831388889;-35,7625
PB;635028;ARARUNA;ARARUNA;-6,516666667;-35,73333333
PB;635030;AREIA;AREIA;-6,966666667;-35,7
PB;736051;AREIA DE BARAUNAS;AREIA DE BARAUNAS;-7,123611111;-36,94833333
PB;735160;AREIAL;AREIAL;-7,016666667;-35,86666667
PB;735012;AROEIRAS;FAZENDA LAGOA DOS MARCOS;-7,533333333;-35,81666667
PB;735029;AROEIRAS;AROEIRAS;-7,516666667;-35,68333333
PB;736050;ASSUNCAO;ASSUNCAO;-7,076388889;-36,73222222
PB;634000;BAIA DA TRAICAO;BAIA DA TRAICAO;-6,671388889;-34,95388889
PB;635033;BANANEIRAS;BANANEIRAS;-6,766666667;-35,63333333
PB;635079;BANANEIRAS;FAZENDA ALAGAMAR;-6,598333333;-35,52916667
PB;636071;BARAUNA;BARAUNAS;-6,642777778;-36,25555556
PB;636032;BARRA DE SANTA ROSA;BARRA DE SANTA ROSA;-6,716666667;-36,06666667
PB;736061;BARRA DE SANTANA;BARRA DE SANTANA;-7,521666667;-36,00083333
PB;736025;BARRA DE SAO MIGUEL;BARRA DE SAO MIGUEL;-7,75;-36,33333333
PB;734036;BAYEUX;BAYEUX;-7,133611111;-34,93833333
PB;734044;BAYEUX;BAYEUX_S„o Bento;-7,121944444;-34,90611111
PB;734045;BAYEUX;BAYEUX_Alto da Boa Vista;-7,133055556;-34,94
PB;734046;BAYEUX;BAYEUX_Jardim Planalto;-7,148055556;-34,92305556
PB;637022;BELEM DO BREJO DO CRUZ;BELEM DO BREJO DO CRUZ;-6,183333333;-37,53333333
PB;638101;BERNARDINO BATISTA;BERNARDINO BATISTA;-6,453611111;-38,54833333
PB;736066;BOA VISTA;BOA VISTA;-7,2575;-36,2375
PB;637040;BOM JESUS;BOM SUCESSO;-6,45;-37,93333333
PB;638107;BOM JESUS;BOM JESUS;-6,815555556;-38,65444444
PB;738022;BONITO DE SANTA FE;BONITO DE SANTA FE;-7,316666667;-38,51666667
PB;735028;BOQUEIRAO;BODOCONGO-1;-7,533333333;-35,98333333
PB;735124;BOQUEIRAO;BODOCONGO-2;-7,528333333;-35,99972222
PB;736013;BOQUEIRAO;RIACHO SANTO ANTONIO;-7,7;-36,15
PB;736067;BOQUEIRAO;BOQUEIRAO/ACUDE BOQUEIRAO;-7,314444444;-36,51444444
PB;635111;BORBOREMA;BORBOREMA;-6,806944444;-35,59972222
PB;637023;BREJO DO CRUZ;BREJO DO CRUZ;-6,35;-37,5
PB;734043;CAAPORA;CAAPORA;-7,515555556;-34,91722222
PB;736022;CABACEIRAS;CABACEIRAS;-7,6;-36,28333333
PB;634002;CABEDELO;CABEDELO/CAGEPA;-6,971388889;-34,8325
PB;734042;CABEDELO;CABEDELO/EMATER;-7,087777778;-34,85
PB;638108;CACHOEIRA DOS INDIOS;CACHOEIRA DOS INDIOS;-6,929722222;-38,67805556
PB;737052;CACIMBA DE AREIA;CACIMBA DE AREIA;-7,116666667;-37,15
PB;737057;CACIMBAS;CACIMBAS;-7,211388889;-37,05833333
PB;638028;CAJAZEIRAS;CAJAZEIRAS;-6,883333333;-38,56666667
PB;638047;CAJAZEIRAS;ENGENHEIRO AVIDOS;-6,966666667;-38,46666667
PB;638106;CAJAZEIRAS;CAJAZEIRAS/AC. LAGOA DO ARROZ;-6,798611111;-38,56805556
PB;736021;CAMALAU;CAMALAU;-7,916666667;-36,86666667
PB;735024;CAMPINA GRANDE;CAMPINA GRANDE-1;-7,216666667;-35,86666667
PB;735025;CAMPINA GRANDE;CAMPINA GRANDE-2;-7,216666667;-35,88333333
PB;735179;CAMPINA GRANDE;CAMPINA GRANDE/SAO JOSE DA MATA;-7,189722222;-35,98444444
PB;735180;CAMPINA GRANDE;CAMPINA GRANDE/INSA;-7,276944444;-35,96527778
PB;735186;CAMPINA GRANDE;CAMPINA GRANDE/SITIO MASSAPE DE GALANTE;-7,313055556;-35,84194444
PB;735208;CAMPINA GRANDE;CAMPINA GRANDE_Alto Branco;-7,206944444;-35,88611111
PB;735209;CAMPINA GRANDE;CAMPINA GRANDE_Sandra Cavalcante;-7,243888889;-35,87388889
PB;735210;CAMPINA GRANDE;CAMPINA GRANDE_Jardim Paulistano;-7,251944444;-35,895
PB;735211;CAMPINA GRANDE;CAMPINA GRANDE_Cruzeiro;-7,248888889;-35,91694444
PB;735212;CAMPINA GRANDE;CAMPINA GRANDE_BodocongÛ;-7,215;-35,92388889
PB;735213;CAMPINA GRANDE;CAMPINA GRANDE_Bairro das Cidades;-7,273888889;-35,93194444
PB;735214;CAMPINA GRANDE;CAMPINA GRANDE_Mutir„o;-7,228888889;-35,94694444
PB;736024;CAMPINA GRANDE;BOA VISTA;-7,266666667;-36,23333333
PB;736055;CAMPINA GRANDE;CAMPINA GRANDE/SITIO ACUDE DE DENTRO;-7,338611111;-36,08416667
PB;635129;CAPIM;CAPIM;-6,922777778;-35,17305556
PB;736020;CARAUBAS;CARAUBAS;-7,716666667;-36,51666667
PB;738069;CARRAPATEIRA;CARRAPATEIRA;-7,036944444;-38,34527778
PB;737021;CATINGUEIRA;CATINGUEIRA;-7,133333333;-37,61666667
PB;637025;CATOLE DO ROCHA;CATOLE DO ROCHA;-6,35;-37,75
PB;637066;CATOLE DO ROCHA;CATOLE DO ROCHA - ESCOLA TECNICA;-6,351944444;-37,72388889
PB;736057;CATURITE;CATURITE;-7,419166667;-36,02
PB;738020;CONCEICAO;CONCEICAO;-7,55;-38,51666667
PB;637028;CONDADO;CONDADO-1;-6,9;-37,61666667
PB;637077;CONDADO;CONDADO-2;-6,923055556;-37,59472222
PB;736068;CONGO;CONGO;-7,802222222;-36,65861111
PB;737019;COREMAS;ACUDE COREMAS;-7,016666667;-37,96666667
PB;737066;COREMAS;COREMAS/ACUDE COREMAS;-7,025;-37,94277778
PB;735019;CRUZ DO ESPIRITO SANTO;CRUZ DO ESPIRITO SANTO;-7,15;-35,08333333
PB;636073;CUBATI;CUBATI;-6,863055556;-36,35138889
PB;636076;CUITE;CUITE;-6,485;-36,14916667
PB;635128;CUITE DE MAMANGUAPE;CUITE DE MAMANGUAPE;-6,915;-35,25166667
PB;635114;CUITEGI;CUITEGI;-6,8975;-35,52472222
PB;635123;CURRAL DE CIMA;CURRAL DE CIMA;-6,718055556;-35,26638889
PB;738077;CURRAL VELHO;CURRAL VELHO;-7,538333333;-38,19916667
PB;635109;DAMIAO;DAMIAO;-6,630277778;-35,90694444
PB;737018;DESTERRO;DESTERRO;-7,283333333;-37,1
PB;738058;DIAMANTE;POMBINHO;-7,436388889;-38,31888889
PB;738074;DIAMANTE;DIAMANTE;-7,422777778;-38,26611111
PB;635067;DONA INES;DONA INES;-6,616666667;-35,63333333
PB;635058;DUAS ESTRADAS;SERTAOZINHO;-6,766666667;-35,43333333
PB;635121;DUAS ESTRADAS;DUAS ESTRADAS;-6,689722222;-35,41972222
PB;737053;EMAS;EMAS;-7,1;-37,76666667
PB;635115;ESPERANCA;ESPERANCA/SAO MIGUEL;-6,993611111;-35,83305556
PB;735175;ESPERANCA;ESPERANCA;-7,031111111;-35,86916667
PB;636066;FREI MARTINHO;FREI MARTINHO;-6,403888889;-36,45388889
PB;735204;GADO BRAVO;GADO BRAVO;-7,583055556;-35,79527778
PB;635040;GUARABIRA;GUARABIRA;-6,85;-35,48333333
PB;635066;GURINHEM;BELEM;-6,716666667;-35,5
PB;735191;GURINHEM;GURINHEM;-7,126111111;-35,425
PB;736069;GURJAO;GURJAO;-7,247777778;-36,48916667
PB;737068;IBIARA;IBIARA;-7,382222222;-37,50944444
PB;738070;IGARACY;IGARACY;-7,178611111;-38,14722222
PB;737017;IMACULADA;IMACULADA;-7,383333333;-37,5
PB;735017;INGA;INGA;-7,283333333;-35,61666667
PB;735015;ITABAIANA;ITABAIANA;-7,333333333;-35,33333333
PB;738017;ITAPORANGA;ITAPORANGA;-7,3;-38,16666667
PB;738073;ITAPORANGA;ITAPORANGA/FAZ. VELUDO;-7,363888889;-38,20527778
PB;635126;ITAPOROROCA;ITAPOROROCA;-6,836111111;-35,25694444
PB;735161;ITATUBA;ITATUBA;-7,383333333;-35,65
PB;635137;JACARAU;JACARAU;-6,613611111;-35,29166667
PB;637078;JERICO;JERICO;-6,55;-37,8
PB;734003;JOAO PESSOA;JOAO PESSOA;-7,116666667;-34,88333333
PB;734037;JOAO PESSOA;JOAO PESSOA/MARES;-7,155833333;-34,90888889
PB;734038;JOAO PESSOA;JOAO PESSOA/MANGABEIRA;-7,197222222;-34,81305556
PB;734039;JOAO PESSOA;JOAO PESSOA/CEDRES;-7,217222222;-34,94972222
PB;638102;JOCA CLAUDINO;JOCA CLAUDINO - SANTAREM;-6,489166667;-38,49
PB;735162;JUAREZ TAVORA;JUAREZ TAVORA;-7,166666667;-35,55
PB;736070;JUAZEIRINHO;JUAZERINHO;-7,068333333;-36,58
PB;636046;JUNCO DO SERIDO;JUNCO DO SERIDO;-6,983333333;-36,7
PB;735202;JURIPIRANGA;JURIPIRANGA;-7,371666667;-35,24083333
PB;637043;LAGOA;LAGOA;-6,6;-37,91666667
PB;635122;LAGOA DE DENTRO;LAGOA DE DENTRO;-6,6625;-35,36611111
PB;735181;LAGOA SECA;LAGOA SECA;-7,155555556;-35,85722222
PB;738078;LASTRO;LASTRO;-7,516666667;-38,17916667
PB;736043;LIVRAMENTO;LIVRAMENTO;-7,366666667;-36,95
PB;635118;LOGRADOURO;LOGRADOURO;-6,616944444;-35,42777778
PB;634001;LUCENA;LUCENA;-6,893333333;-34,8825
PB;737015;MAE D'AGUA;MAE D'AGUA DE DENTRO;-7,25;-37,43333333
PB;737069;MAE D'AGUA;MAE D'AGUA;-7,257222222;-37,42527778
PB;637031;MALTA;MALTA;-6,9;-37,53333333
PB;635044;MAMANGUAPE;MAMANGUAPE;-6,833333333;-35,11666667
PB;635117;MAMANGUAPE;MAMANGUAPE/ASPLAN;-6,561111111;-35,135
PB;738015;MANAIRA;MANAIRA;-7,7;-38,16666667
PB;735190;MARI;MARI;-7,053611111;-35,32
PB;735215;MARI;MARI_Centro;-7,061111111;-35,31694444
PB;638112;MARIZOPOLIS;MARIZOPOLIS;-6,842777778;-38,34472222
PB;735163;MASSARANDUBA;MASSARANDUBA;-7,183333333;-35,73333333
PB;635135;MATARACA;MATARACA_Mataraca Baixa;-6,601944444;-35,05111111
PB;635140;MATARACA;MATARACA;-6,601388889;-35,05361111
PB;735178;MATINHAS;MATINHAS;-7,121388889;-35,77166667
PB;637069;MATO GROSSO;MATO GROSSO;-6,543333333;-37,71638889
PB;737058;MATUREIA;MATUREIA;-7,266111111;-37,35138889
PB;735164;MOGEIRO;MOGEIRO;-7,333333333;-35,5
PB;735177;MONTADAS;MONTADAS;-7,105277778;-35,94194444
PB;738068;MONTE HOREBE;MONTE HOREBE;-7,203055556;-38,56527778
PB;737014;MONTEIRO;MONTEIRO;-7,883333333;-37,11666667
PB;737062;MONTEIRO;MONTEIRO/EMBRAPA;-7,885;-37,12694444
PB;735009;MULUNGU;MULUNGU;-7,029444444;-35,46805556
PB;735216;MULUNGU;MULUNGU_Centro;-7,031111111;-35,46194444
PB;735205;NATUBA;NATUBA;-7,641388889;-35,55333333
PB;638048;NAZAREZINHO;NAZAREZINHO;-6,916666667;-38,33333333
PB;636067;NOVA FLORESTA;NOVA FLORESTA;-6,453055556;-36,20361111
PB;738014;NOVA OLINDA;NOVA OLINDA;-7,466666667;-38,05
PB;636072;NOVA PALMEIRA;NOVA PALMEIRA;-6,679722222;-36,42055556
PB;737011;OLHO D'AGUA;OLHO D'AGUA;-7,216666667;-37,76666667
PB;636036;OLIVEDOS;OLIVEDOS;-6,983333333;-36,25
PB;737061;OURO VELHO;OURO VELHO;-7,620555556;-37,15083333
PB;736053;PARARI;PARARI;-7,317777778;-36,65305556
PB;737071;PASSAGEM;PASSAGEM;-7,215;-37,92583333
PB;737009;PATOS;PATOS;-7,016666667;-37,28333333
PB;737055;PATOS;PATOS/EMBRAPA;-7,000833333;-37,31305556
PB;637041;PAULISTA;PAULISTA;-6,6;-37,63333333
PB;637075;PAULISTA;SITIO CURRALINHO;-6,580277778;-37,60583333
PB;738075;PEDRA BRANCA;PEDRA BRANCA;-7,416666667;-38,06666667
PB;636037;PEDRA LAVRADA;PEDRA LAVRADA;-6,75;-36,46666667
PB;735198;PEDRAS DE FOGO;PEDRAS DE FOGO/ENGENHO NOVO I;-7,285833333;-35,15361111
PB;735200;PEDRAS DE FOGO;PEDRAS DE FOGO/FAZ.BURACO FUNDO;-7,322222222;-35,0575
PB;735203;PEDRAS DE FOGO;PEDRAS DE FOGO;-7,401388889;-35,1175
PB;737006;PIANCO;PIANCO;-7,214166667;-37,92583333
PB;636038;PICUI;PICUI;-6,516666667;-36,36666667
PB;735007;PILAR;PILAR;-7,1;-35,28333333
PB;635113;PILOES;PILOES;-6,868888889;-35,61361111
PB;638046;PILOES;ACUDE PILOES;-6,666666667;-38,51666667
PB;635112;PILOEZINHOS;PILOEZINHOS;-6,845833333;-35,54222222
PB;635124;PIRPIRITUBA;PIRPIRITUBA;-6,781111111;-35,49472222
PB;734041;PITIMBU;PITIMBU;-7,454444444;-34,83694444
PB;736014;POCINHOS;POCINHOS;-7,066666667;-36,06666667
PB;638115;POCO DANTAS;POCO DANTAS;-6,403888889;-38,49527778
PB;638111;POCO DE JOSE DE MOURA;POCO DE JOSE DE MOURA;-6,574444444;-38,51111111
PB;637032;POMBAL;POMBAL;-6,766666667;-37,81666667
PB;637074;POMBAL;PAU FERRADO;-6,965833333;-37,92416667
PB;737004;PRATA;PRATA ;-7,683333333;-37,1
PB;738013;PRINCESA ISABEL;PRINCESA ISABEL;-7,733333333;-38,01666667
PB;735165;PUXINANA;PUXINANA;-7,15;-35,95
PB;735188;QUEIMADAS;QUEIMADAS;-7,360555556;-35,88972222
PB;737063;QUIXABA;QUIXABA;-7,029444444;-37,12805556
PB;635116;REMIGIO;REMIGIO;-6,966944444;-35,79138889
PB;635108;RIACHAO;RIACHAO;-6,540277778;-35,66027778
PB;735184;RIACHAO DO BACAMARTE;RIACHAO DO BACAMARTE;-7,247222222;-35,66305556
PB;735192;RIACHAO DO POCO;RIACHAO DO POCO;-7,149444444;-35,26333333
PB;637044;RIACHO DOS CAVALOS;RIACHO DOS CAVALOS;-6,45;-37,65
PB;635119;RIO TINTO;RIO TINTO/USINA AGICAM;-6,611111111;-35,05611111
